YMD,HHNN,STN,ID,LAT,LON,TMPF,SUSMPH,GUSTMPH,PKWNDMPH,MAXMPH,DWPF,'RAWOB'
20180104,1500,CYTS,TIMMINS_AIRPORT,48.57,-81.38,-24,8,,,,-29,'CYTS 041500Z 31007KT 15SM FEW010 SCT060 BKN250 M31/M34 A3019 RMK SC2SC2CI2 SLP266'
20180104,1500,CYTZ,TORONTO_IL_ARPT_AUT,43.63,-79.40,12,12,22,,22,3,'CYTZ 041500Z AUTO 33010G19KT 290V360 9SM CLR M11/M16 A2988 RMK SLP125'
20180104,1500,CYUL,MONTREAL/DORVAL,45.47,-73.75,12,13,,,,9,'CYUL 041500Z 01011KT 12SM FEW045 OVC080 M11/M13 A2983 RMK SC1AC8 SC TR PRESFR SLP107'
20180104,1500,CYUY,ROUYN_AIRPORT,48.22,-78.83,-15,13,,,,-20,'CYUY 041507Z 34012KT 10SM -SN SCT031 BKN084 OVC260 M26/M29 A3007 RMK SC4AC2CI2 SLP219'
20180104,1500,CYVO,VAL_D'OR_AIRPORT,48.05,-77.78,-9,14,,,,-15,'CYVO 041500Z 34012KT 10SM -SN SCT024 BKN260 M23/M26 A2997 RMK SC3CI4 SLP187'
20180104,1500,CYVV,WIARTON_AIRPORT,44.75,-81.10,3,10,17,,17,0,'CYVV 041500Z 36007G19KT 290V040 5/8SM -SN BLSN BKN006 M16/M18 A3000 RMK SN2ST5 SLP176'
20180104,1500,CYWA,PETAWAWA_ARPT,45.95,-77.32,3,12,,,,-2,'CYWA 041515Z AUTO 31009KT 9SM SCT013 M16/M19 A2990'
20180104,1500,CYWK,WABUSH_LAKE_AIRPORT,52.93,-66.87,-18,2,,,,-24,'CYWK 041500Z VRB02KT 15SM -SN SCT050 BKN070 OVC082 M28/M31 A3005 RMK SC3AC2AS3 SLP253'
20180104,1500,CYXL,SIOUX_LOOKOUT_ARPT,50.11,-91.90,-33,2,,,,-38,'CYXL 041500Z VRB02KT 10SM OVC020 M36/M39 A3038 RMK SC8 BR SLP355'
20180104,1500,CYXR,EARLTON_AIRPORT,47.70,-79.85,-17,15,22,,22,-24,'CYXR 041500Z AUTO 32013G19KT 9SM SCT029 M27/M31 A3013 RMK ICG SLP233'
20180104,1500,CYXU,LONDON_AIRPORT,43.03,-81.15,10,10,,,,1,'CYXU 041500Z 34009KT 10SM SCT040 M12/M17 A2994 RMK SC3 SLP161'
20180104,1500,CYXZ,WAWA_AIRPORT,47.97,-84.78,-22,6,,,,-29,'CYXZ 041500Z 06005KT 15SM FEW022 FEW070 FEW200 M30/M34 A3028 RMK SC1AC1CS1 SC TR AC TR CS TR SLP297'
20180104,1500,CYYB,NORTH_BAY_AIRPORT,46.36,-79.42,-11,15,23,,23,-17,'CYYB 041500Z 35013G20KT 4SM IC BLSN SCT026 BKN070 M24/M27 A2992 RMK SC4AC3 PARAHELIA SLP170'
20180104,1500,CYYG,CHARLOTTETOWN_ARPT,46.29,-63.13,32,15,22,,22,30,'CYYG 041500Z 11013G19KT 15SM OVC008 00/M01 A3002 RMK SC8 PRESFR SLP169'
20180104,1500,CYYR,GOOSE_BAY_AIRPORT,53.32,-60.42,5,8,,,,-4,'CYYR 041500Z 25007KT 15SM FEW030 FEW050 BKN160 BKN250 M15/M20 A3032 RMK CF1SC1AC5CI1 SLP272'
20180104,1500,CYYU,KAPUSKASING_AIRPORT,49.42,-82.47,-24,10,,,,-31,'CYYU 041500Z 34009KT 7SM IC FEW047 FEW260 M31/M35 A3028 RMK SC1CI1 SLP290'
20180104,1500,CYYY,MONT_JOLI_AIRPORT,48.60,-68.22,10,8,,,,5,'CYYY 041500Z 08007KT 15SM FEW020 SCT100 OVC180 M12/M15 A3003 RMK SC1AC4AC4 SC TR SLP175'
20180104,1500,CYYZ,TORONTO/PEARSON,43.67,-79.60,12,21,26,,26,1,'CYYZ 041500Z 32018G23KT 15SM FEW025 FEW080 SCT230 M11/M17 A2987 RMK CU1AC1CI1 SLP128'
20180104,1500,CYZE,GORE_BAY_AIRPORT,45.88,-82.57,-13,14,,,,-20,'CYZE 041500Z AUTO 36012KT 9SM CLR M25/M29 A3016 RMK SLP236'
20180104,1500,CYZR,SARNIA_AIRPORT,43.00,-82.31,5,18,30,,30,0,'CYZR 041500Z AUTO 30016G26KT 9SM CLR M15/M18 A3005 RMK ICG SLP192'
20180104,1500,CYZV,SEPT-ILES_AIRPORT,50.22,-66.27,10,12,,,,5,'CYZV 041500Z 04010KT 10SM -SN BKN014 OVC075 M12/M14 A3012 RMK SC7AC1 SLP208'
20180104,1500,CYZX,GREENWOOD_(CAN-MIL),44.98,-64.92,30,14,,,,28,'CYZX 041531Z 05015KT 2SM -SHSN BKN005 OVC012 M01/M02 A2977 RMK SF5SC3 PRESFR WNDY HILL UNAVBL SLP084'
20180104,1500,CZBF,BATHURST_ARPT(AWRS),47.63,-65.75,18,3,,,,14,'CZBF 041500Z CCA 02003KT 7SM -SG OVC010 M08/M10 A3005 RMK ST8 PRESFR SLP184'
20180104,1500,CZCR,CHARLO_AUTO,47.98,-66.33,19,6,,,,14,'CZCR 041500Z AUTO 12005KT M08/M10 RMK AO1 SOG 28 8031 SLP183 T10751098'
20180104,1500,CZDB,DEBERT,45.42,-63.47,35,13,,20,20,32,'CZDB 041500Z AUTO 09011KT 01/M00 RMK AO1 PRESFR SOG 03 8073 PK WND 08017/1442 SLP143 T00141001'
20180104,1500,CZTB,THUNDER_BAY,48.37,-89.33,-18,5,,,,-26,'CZTB 041500Z AUTO 25004KT M28/M32 RMK AO1 SOG 04 0004 SLP334 T12791322'
20180104,1500,CZUM,CHURCHILL_FALLS,53.56,-64.09,-11,0,,,,-17,'CZUM 041500Z AUTO 00000KT 9SM CLR M24/M27 A3013 RMK SLP260'
20180104,1500,CXHF,HIGH_FALLS,45.84,-75.65,15,,,,,12,'CXHF 041500Z AUTO M09/M11 RMK AO1 T10921110'
20180104,1500,CYKQ,WASKAGANISH_AIRPORT,51.48,-78.75,-13,5,,,,-18,'CYKQ 041500Z 36004KT 320V020 10SM FEW020 FEW260 M25/M28 A3027 RMK SC1CI1 SLP254'
20180104,1500,CMGB,GRANBY,45.37,-72.77,17,1,,,,8,'CMGB 041530Z AUTO 36002KT M09/M13 RMK AO1 SOG 24 6034 SLP098 T10931130'
20180104,1500,EYW,KEY_WEST_INTL_ARPT_(ASOS),24.55,-81.75,56,14,22,,22,47,'KEYW 041505Z 04010KT 10SM BKN029 BKN037 13/08 A3018 RMK AO2 T01280078'
20180104,1500,NQX,KEY_WEST_NAS,24.57,-81.68,54,15,,,,47,'KNQX 041453Z 03013KT 10SM SCT030 BKN045 12/08 A3018 RMK AO2 SLP218 T01220083 51025 $'
20180104,1500,MTH,MARATHON_AIRPORT_(ASOS),24.73,-81.05,53,14,,,,37,'KMTH 041453Z AUTO 02012KT 10SM SCT041 12/03 A3018 RMK AO2 SLP218 T01170028 51026'
20180104,1500,MIA,MIAMI_INTL_AIRPORT_(ASOS),25.82,-80.28,50,10,22,,22,26,'KMIA 041453Z 35009G19KT 310V020 10SM FEW055 10/M03 A3018 RMK AO2 SLP219 T01001033 51020'
20180104,1500,OPF,MIAMI/OPA_LOCKA_(ASOS),25.90,-80.28,50,16,24,,24,27,'KOPF 041453Z 34014G21KT 10SM CLR 10/M03 A3018 RMK AO2 SLP221 T01001028 51020'
20180104,1500,FLL,FT_LAUDERDALE/HOLLY_(ASOS),26.07,-80.15,48,12,21,,21,27,'KFLL 041453Z 32010G18KT 10SM CLR 09/M03 A3017 RMK AO2 SLP216 T00891028 51022'
20180104,1500,HST,HOMESTEAD_AFB,25.48,-80.38,50,17,25,,25,30,'KHST 041456Z AUTO 35015G22KT 10SM CLR 10/M01 A3017 RMK AO2 SLP220 T01011010 52017'
20180104,1500,TMB,MIAMI/KENDALL-TAMIA_(ASOS),25.65,-80.43,50,17,,,,28,'KTMB 041453Z 36015KT 10SM CLR 10/M02 A3017 RMK AO2 SLP216 T01001022 51017'
20180104,1500,PBI,WEST_PALM_BEACH_(ASOS),26.68,-80.12,45,17,23,,23,19,'KPBI 041453Z 34015G20KT 10SM CLR 07/M07 A3017 RMK AO2 SLP217 T00721072 51020 $'
20180104,1500,APF,NAPLES_MUNICIPAL,26.15,-81.77,48,12,,,,23,'KAPF 041453Z 02010KT 10SM FEW049 09/M05 A3017 RMK AO2 SLP215 T00891050 50011'
20180104,1500,FXE,FORT_LAUDERDALE_(ASOS),26.20,-80.17,47,18,24,,24,24,'KFXE 041453Z 34016G21KT CLR 08/M04 A3018 RMK AO2 SLP220 T00831044 51022 $'
20180104,1500,MLB,MELBOURNE_REGIONAL_(ASOS),28.10,-80.65,45,13,,,,20,'KMLB 041453Z 29011KT 10SM CLR 07/M07 A3016 RMK AO2 SLP211 T00721067 51012'
20180104,1500,GIF,WINTER_HAVEN_(ASOS),28.05,-81.75,42,10,,,,17,'KGIF 041453Z AUTO 33009KT 10SM CLR 06/M08 A3019 RMK AO2 SLP221 T00561083 51013'
20180104,1500,VRB,VERO_BEACH_MUNI_(ASOS),27.65,-80.42,45,10,,,,22,'KVRB 041453Z 32009KT 10SM CLR 07/M06 A3017 RMK AO2 SLP216 T00721056 51017'
20180104,1500,TIX,TITUSVILLE,28.52,-80.80,43,14,,,,21,'KTIX 041450Z 27012KT 7SM SKC 06/M06 A3015'
20180104,1500,MCO,ORLANDO_JETPORT___(ASOS),28.43,-81.32,42,12,,,,17,'KMCO 041453Z 29010KT 10SM CLR 06/M08 A3016 RMK AO2 SLP213 T00561083 51010 $'
20180104,1500,ORL,ORLANDO/HERNDON___(ASOS),28.55,-81.33,42,13,,,,16,'KORL 041453Z 28011KT 10SM CLR 06/M09 A3015 RMK AO2 SLP217 T00561089 51009'
20180104,1500,BKV,BROOKSVILLE_(ASOS),28.47,-82.45,42,9,,,,20,'KBKV 041453Z 33008KT 10SM CLR 06/M07 A3020 RMK AO2 SLP225 T00561067 51016'
20180104,1500,OCF,OCALA_MUNI_(AWOS),29.17,-82.22,36,8,,,,17,'KOCF 041451Z 31007KT 10SM CLR 02/M08 A3018 RMK AO2 SLP224 T00221083 53015'
20180104,1500,DAB,DAYTONA_BEACH_RGNL_(ASOS),29.18,-81.05,39,9,,,,23,'KDAB 041453Z 28008KT 10SM CLR 04/M05 A3013 RMK AO2 SLP202 T00391050 51007'
20180104,1500,SFB,SANFORD/ORLANDO_(ASOS),28.78,-81.23,39,10,,,,18,'KSFB 041453Z 29009KT 10SM CLR 04/M08 A3015 RMK AO2 SLP210 T00391078 51008'
20180104,1500,JAX,JACKSONVILLE_INTL_(ASOS),30.50,-81.70,36,14,23,,23,18,'KJAX 041456Z 27012G20KT 10SM CLR 02/M08 A3010 RMK AO2 SLP193 T00221078 50010'
20180104,1500,NIP,JACKSONVILLE_NAS,30.23,-81.68,36,9,,,,14,'KNIP 041453Z 29008KT 10SM CLR 02/M10 A3012 RMK AO2 SLP194 T00221100 51013 $'
20180104,1500,NRB,MAYPORT_NS,30.40,-81.42,36,10,21,,21,16,'KNRB 041452Z 28009G18KT 10SM CLR 02/M09 A3009 RMK AO2 SLP189 T00221089 51008 $'
20180104,1500,CRG,JACKSONVILLE/CRAIG_(ASOS),30.33,-81.52,37,13,,,,13,'KCRG 041453Z 30011KT 10SM CLR 03/M11 A3011 RMK AO2 SLP194 T00281106 51010'
20180104,1500,SAV,SAVANNAH_MUNICIPAL_(ASOS),32.13,-81.20,30,13,,,,20,'KSAV 041453Z 27011KT 10SM CLR M01/M07 A3002 RMK AO2 SLP164 T10111067 51009'
20180104,1500,CHS,CHARLESTOWN_MUNI_(ASOS),32.90,-80.03,29,8,,,,18,'KCHS 041456Z 29007KT 10SM CLR M02/M08 A2996 RMK AO2 SLP145 T10171078 51014 $'
20180104,1500,NBC,BEAUFORT_MCAS,32.48,-80.72,31,10,,,,20,'KNBC 041456Z AUTO 28009KT 10SM CLR M01/M07 A2999 RMK AO2 SLP154 T10061067 51009 $'
20180104,1500,LHW,FT_STEWART/WRIGHT_&,31.88,-81.57,30,8,,,,18,'KLHW 041456Z AUTO 27007KT 10SM CLR M01/M08 A3001 RMK AO2 SLP166 T10131077 52009 $'
20180104,1500,FPR,FT_PIERCE/ST_LUCIE_(ASOS),27.50,-80.37,45,12,,,,20,'KFPR 041453Z 31010KT 10SM CLR 07/M07 A3017 RMK AO2 SLP214 T00721067 51016'
20180104,1500,SPG,SAINT_PETERSBURG_(ASOS),27.77,-82.63,46,9,,,,33,'KSPG 041453Z 05008KT 10SM FEW040 08/01 A3018 RMK AO2 SLP220 T00780006 51019'
20180104,1500,FMY,FORT_MYERS/PAGE_FLD_(ASOS),26.58,-81.87,49,8,,,,26,'KFMY 041453Z 02007KT 10SM CLR 09/M03 A3017 RMK AO2 SLP220 T00941033 50013'
20180104,1500,RSW,FT_MYERS/SW_FLORIDA_(ASOS),26.53,-81.75,47,8,,,,24,'KRSW 041453Z 05007KT 10SM CLR 08/M04 A3018 RMK AO2 SLP219 T00831044 50013'
20180104,1500,TPA,TAMPA_INTL_AIRPORT_(ASOS),27.97,-82.53,48,8,,,,28,'KTPA 041453Z 34007KT 10SM FEW045 09/M02 A3020 RMK AO2 SLP226 T00891022 51017'
20180104,1500,SRQ,SARASOTA-BRADENTON_(ASOS),27.40,-82.55,45,5,,,,28,'KSRQ 041453Z 05004KT 10SM BKN044 07/M02 A3018 RMK AO2 SLP218 T00721022 51015'
20180104,1500,PIE,SAINT_PETERSBURG_(ASOS),27.92,-82.68,46,5,,,,32,'KPIE 041453Z 01004KT 10SM SCT040 08/00 A3020 RMK AO2 SLP226 T00780000 51019'
20180104,1500,LAL,LAKELAND_REGIONAL,27.98,-82.02,39,10,,,,18,'KLAL 041450Z 34009KT 10SM SKC 04/M08 A3018'
20180104,1500,BOW,BARTOW_MUNICIPAL__&,27.95,-81.78,41,10,,,,14,'KBOW 041455Z 34009KT 10SM SKC 05/M10 A3018'
20180104,1500,AMG,ALMA/BACON_CO._(ASOS),31.53,-82.50,32,12,21,,21,12,'KAMG 041453Z AUTO 29010G18KT 10SM CLR 00/M11 A3007 RMK AO2 SLP183 T00001111 51009'
20180104,1500,BQK,BRUNSWICK/GLYNCO,31.25,-81.47,32,6,,,,23,'KBQK 041535Z AUTO 27005KT 10SM CLR 00/M03 A3007 RMK AO2'
20180104,1500,SSI,BRUNSWICK/MALCOLM_(ASOS),31.15,-81.38,32,17,22,,22,19,'KSSI 041453Z AUTO 27015G19KT CLR 00/M07 A3005 RMK AO2 SLP177 6//// T00001072 TSNO $'
20180104,1500,TLH,TALLAHASSEE_RGNL_(ASOS),30.38,-84.37,33,12,,,,12,'KTLH 041453Z 30010KT 10SM CLR 01/M11 A3020 RMK AO2 SLP226 T00061111 51020'
20180104,1500,GNV,GAINESVILLE_RGNL_(ASOS),29.68,-82.27,35,10,,,,16,'KGNV 041453Z 30009KT 260V320 10SM CLR 02/M09 A3019 RMK AO2 SLP225 T00171089 53017'
20180104,1500,ABY,ALBANY_MUNICIPAL,31.53,-84.18,33,13,22,,22,12,'KABY 041453Z 31011G19KT 10SM CLR 01/M11 A3017 RMK AO2 SLP217 T00061111 51013'
20180104,1500,VLD,VALDOSTA_REGIONAL_(ASOS),30.78,-83.28,34,6,,,,14,'KVLD 041453Z VRB05KT 10SM CLR 01/M10 A3013 RMK AO2 SLP214 T00111100 51012'
20180104,1500,MCN,MACON/LEWIS_WILSON_(ASOS),32.70,-83.65,31,18,,,,11,'KMCN 041453Z 30016KT 10SM CLR M01/M12 A3007 RMK AO2 SLP185 T10061117 51009'
20180104,1500,WRB,WARNER_ROBINS_AFB,32.63,-83.60,31,18,,,,11,'KWRB 041456Z 32016KT 10SM CLR 00/M12 A3007 RMK AO2A SLP188 T10031117 52010'
20180104,1500,AGS,AUGUSTA/BUSH_FIELD_(ASOS),33.37,-81.97,34,15,,,,12,'KAGS 041453Z 30013KT 10SM CLR 01/M11 A2998 RMK AO2 SLP154 T00111111 51014'
20180104,1500,ATL,ATLANTA_INTL_ARPT_(ASOS),33.65,-84.42,26,21,30,32,32,11,'KATL 041452Z 31018G26KT 10SM FEW200 M03/M12 A3005 RMK AO2 PK WND 31028/1432 SLP188 T10331117 53014'
20180104,1500,FTY,ATLANTA/FULTON_CO._(ASOS),33.78,-84.52,25,13,25,,25,11,'KFTY 041453Z 32011G22KT 10SM CLR M04/M12 A3008 RMK AO2 SLP193 T10391117 53014'
20180104,1500,PDK,ATLANTA/DEKALB_(ASOS),33.88,-84.30,24,20,28,35,35,9,'KPDK 041453Z 32017G24KT 10SM CLR M04/M13 A3005 RMK AO2 PK WND 32030/1428 SLP198 T10441128 51017'
20180104,1500,VPS,EGLIN_AFB/VALPARAIS,30.48,-86.53,33,12,20,,20,12,'KVPS 041455Z 35010G17KT 10SM CLR 00/M11 A3024 RMK AO2A SLP248 T00041110 50014 $'
20180104,1500,CEW,CRESTVIEW/BOB_SIKES_(ASOS),30.78,-86.52,32,15,22,,22,13,'KCEW 041453Z AUTO 34013G19KT 10SM CLR 00/M11 A3026 RMK AO2 SLP247 T00001106 51016'
20180104,1500,PNS,PENSACOLA_REGIONAL(ASOS),30.47,-87.18,34,16,22,,22,14,'KPNS 041453Z 34014G19KT 10SM CLR 01/M10 A3027 RMK AO2 SLP254 T00111100 51013'
20180104,1500,NPA,PENSACOLA_NAS,30.35,-87.32,33,13,20,,20,13,'KNPA 041456Z 33011G17KT 10SM FEW250 01/M11 A3028 RMK AO2 SLP255 T00061106 51012 $'
20180104,1500,MOB,MOBILE/BATES_FIELD_(ASOS),30.68,-88.25,32,10,,,,14,'KMOB 041456Z 33009KT 10SM FEW060 FEW250 00/M10 A3032 RMK AO2 SLP268 T00001100 53016 $'
20180104,1500,BFM,MOBILE_DOWNTOWN_(ASOS),30.63,-88.07,35,14,,,,15,'KBFM 041453Z 33012KT 10SM CLR 02/M09 A3032 RMK AO2 SLP268 T00171094 53013'
20180104,1500,ECP,PANAMA_CITY,30.36,-85.80,32,15,,,,15,'KECP 041453Z 32013KT 10SM CLR 00/M09 A3022 RMK AO2 SLP246 T00001094 50016'
20180104,1500,LSF,FORT_BENNING,32.33,-85.00,31,15,,,,12,'KLSF 041456Z AUTO 28013KT 10SM CLR 00/M11 A3015 RMK AO2 SLP218 T10051110 52013'
20180104,1500,CSG,COLUMBUS_METRO_ARPT_(ASOS),32.52,-84.93,30,16,,,,10,'KCSG 041451Z 34014KT 10SM CLR M01/M12 A3015 RMK AO2 SLP210 T10111122 53012'
20180104,1500,MGM,MONTGOMERY/DANNELLY_(ASOS),32.30,-86.40,30,15,22,,22,11,'KMGM 041453Z 32013G19KT 10SM CLR M01/M12 A3025 RMK AO2 SLP245 T10111117 53018'
20180104,1500,MXF,MAXWELL_AFB/MONTGOM,32.38,-86.37,30,12,,,,13,'KMXF 041456Z AUTO 31010KT 10SM CLR M01/M10 A3023 RMK AO2 SLP241 T10131104 52019 $'
20180104,1500,DHN,DOTHAN_MUNICIPAL,31.32,-85.45,31,14,23,,23,14,'KDHN 041453Z AUTO 29012G20KT 10SM M01/M10 A3021 RMK AO2 SLPNO 6//// T10061100'
20180104,1500,OZR,CAIRNS_AAF/OZARK,31.28,-85.72,30,14,18,,18,11,'KOZR 041456Z AUTO 30012G16KT 10SM CLR M01/M12 A3020 RMK AO2 SLP232 T10121116 52016'
20180104,1500,MGE,DOBBINS_AFB/MARIETT,33.92,-84.52,24,22,29,31,31,9,'KMGE 041456Z 31019G25KT 10SM CLR M04/M13 A3005 RMK AO2A PK WND 30027/45 SLP189 T10451129 52015 $'
20180104,1500,BHM,BIRMINGHAM_MUNI_(ASOS),33.57,-86.75,25,10,,,,12,'KBHM 041453Z 34009KT 10SM FEW250 M04/M11 A3024 RMK AO2 SLP247 T10391111 51015'
20180104,1500,AUO,AUBURN-OPELIKA_APT,32.62,-85.43,27,18,24,,24,13,'KAUO 041456Z AUTO 32016G21KT 10SM CLR M03/M11 A3014 RMK AO2 SLP234 T10281106 53013 FZRANO'
20180104,1500,GAD,GADSEN_MUNI_(AWOS),33.97,-86.08,25,8,,,,14,'KGAD 041456Z AUTO 30007KT 280V340 10SM CLR M04/M10 A3021 RMK AO2 SLP243 T10391100 51018 FZRANO'
20180104,1500,TCL,TUSCALOOSA_MUNI_(ASOS),33.22,-87.62,28,12,,,,14,'KTCL 041453Z 34010KT 10SM CLR M02/M10 A3030 RMK AO2 SLP261 T10221100 51015'
20180104,1500,ANB,ANNISTON/CALHOUN_CO_(ASOS),33.58,-85.85,26,5,,,,11,'KANB 041453Z AUTO VRB04KT 10SM CLR M03/M12 A3019 RMK AO2 SLP240 T10331117 51016'
20180104,1500,MSY,NEW_ORLEANS/MOISANT_(ASOS),29.98,-90.25,38,9,,,,20,'KMSY 041453Z 03008KT 10SM FEW250 03/M07 A3036 RMK AO2 SLP282 T00331067 51012'
20180104,1500,ARA,NEW_IBERIA/ACADIANA_(ASOS),30.03,-91.88,35,5,,,,21,'KARA 041453Z 02004KT 10SM CLR 02/M06 A3039 RMK AO2 SLP289 T00171061 53013'
20180104,1500,NEW,NEW_ORLEANS/LAKEFRO_(ASOS),30.05,-90.03,37,13,,,,18,'KNEW 041453Z 10SM CLR 03/M08 A3036 RMK AO2 SLP275 T00331078 51014'
20180104,1500,NBG,NEW_ORLEANS_NAS,29.83,-90.03,38,8,,,,20,'KNBG 041455Z 04007KT 10SM CLR 03/M07 A3035 RMK AO2 SLP276 6//// T00331067 51011 PNO $'
20180104,1500,BTR,BATON_ROUGE/RYAN_(ASOS),30.53,-91.15,34,7,,,,18,'KBTR 041453Z 03006KT 10SM CLR 01/M08 A3036 RMK AO2 SLP282 T00111078 51011'
20180104,1500,PTN,PATTERSON_MEMORIAL,29.72,-91.33,35,5,,,,20,'KPTN 041456Z AUTO 02004KT 10SM CLR 02/M07 A3038 RMK AO2 SLP290 T00171067 53013 FZRANO'
20180104,1500,MEI,MERIDIAN/KEY_FIELD_(ASOS),32.33,-88.75,30,13,,,,17,'KMEI 041458Z 35011KT 10SM CLR M01/M08 A3031 RMK AO2 SLP266 T10111083 53013'
20180104,1500,NMM,MERIDIAN_NAS/MCCAIN,32.55,-88.57,29,12,,,,15,'KNMM 041456Z 34010KT 10SM FEW250 M02/M09 A3031 RMK AO2 SLP278 T10171094 51010 $'
20180104,1500,PIB,PINE_BELT_RGNL_AWOS,31.47,-89.33,32,8,,,,18,'KPIB 041456Z AUTO 35007KT 10SM CLR 00/M08 A3033 RMK AO2 SLP275 T00001078 53015 FZRANO'
20180104,1500,JAN,JACKSON/THOMPSON_(ASOS),32.32,-90.08,30,10,,,,19,'KJAN 041454Z 36009KT 10SM CLR M01/M07 A3034 RMK AO2 SLP278 T10111072 53018'
20180104,1500,GLH,GREENVILLE_MUNI,33.48,-90.98,28,13,,,,15,'KGLH 041453Z 35011KT 10SM CLR M02/M09 A3038 RMK AO2 SLP298 T10221094 51017'
20180104,1500,MCB,MCCOMB/LEWIS_FIELD,31.18,-90.47,32,5,,,,15,'KMCB 041453Z AUTO 35004KT 10SM CLR 00/M09 A3033 RMK AO2 SLP271 T00001094 51013'
20180104,1500,GWO,GREENWOOD/LEFLORE_(ASOS),33.50,-90.08,26,8,,,,17,'KGWO 041453Z AUTO 01007KT 10SM CLR M03/M08 A3036 RMK AO2 SLP284 T10331083 51016'
20180104,1500,POE,FORT_POLK_(ARMY),31.05,-93.20,32,3,,,,17,'KPOE 041458Z AUTO 36003KT 10SM CLR 00/M08 A3038 RMK AO2 SLP293 T10021083 52015'
20180104,1500,LCH,LAKE_CHARLES_MUNI_(ASOS),30.12,-93.22,34,9,,,,21,'KLCH 041453Z 04008KT 10SM CLR 01/M06 A3039 RMK AO2 SLP299 T00111061 51019'
20180104,1500,LFT,LAFAYETTE_REGIONAL_(ASOS),30.20,-91.98,33,6,,,,22,'KLFT 041453Z 03005KT 10SM CLR 01/M06 A3038 RMK AO2 SLP288 T00061056 53014 $'
20180104,1500,MLU,MONROE_REGIONAL_(ASOS),32.52,-92.03,30,10,,,,18,'KMLU 041453Z 03009KT 10SM CLR M01/M08 A3040 RMK AO2 SLP295 T10111078 51016'
20180104,1500,ESF,ALEXANDRIA/ESLER_(ASOS),31.40,-92.30,32,0,,,,18,'KESF 041453Z AUTO 00000KT 10SM CLR 00/M08 A3038 RMK AO2 SLP289 T00001078 53015'
20180104,1500,ILM,WILMINGTON/NEW_HAN_(ASOS),34.27,-77.90,29,14,,,,16,'KILM 041453Z 28012KT 10SM CLR M02/M09 A2985 RMK AO2 SLP108 60000 T10171089 53028'
20180104,1500,POB,POPE_AFB,35.17,-79.02,29,10,,,,13,'KPOB 041456Z 31009KT 10SM CLR M02/M10 A2983 RMK AO2A SLP107 T10191105 52016 $'
20180104,1500,MQI,MANTEO/DARE_CO_RGNL,35.92,-75.70,27,21,33,,33,23,'KMQI 041525Z AUTO 33019G34KT OVC014 M03/M05 A2965 RMK AO2 T10331054 PWINO'
20180104,1500,RDU,RALEIGH-DURHAM_(ASOS),35.87,-78.78,27,13,26,,26,9,'KRDU 041451Z 30011G23KT 270V340 10SM FEW040 FEW250 M03/M13 A2980 RMK AO2 SLP096 T10281128 53019'
20180104,1500,GSB,SEYMOUR-JOHNSON_AFB,35.33,-77.97,30,15,22,,22,11,'KGSB 041456Z 29013G19KT 10SM CLR M01/M12 A2978 RMK AO2A SLPNO T10121119 CHINO RWY08 $'
20180104,1500,ISO,KINSTON/STALLINGS,35.33,-77.61,30,8,,,,16,'KISO 041456Z 28007KT 10SM CLR M01/M09 A2980 RMK AO2'
20180104,1500,RWI,ROCKY_MOUNT-WILSON_(ASOS),35.85,-77.90,27,15,,,,12,'KRWI 041453Z AUTO 30013KT 10SM CLR M03/M11 A2977 RMK AO2 SLP084 T10281111 51023'
20180104,1500,OAJ,JACKSONVILLE_(AWOS),34.83,-77.62,31,10,17,,17,20,'KOAJ 041456Z AUTO 29009G15KT 260V330 10SM CLR M01/M07 A2981 RMK AO2 SLP101 T10061067 51029 FZRANO'
20180104,1500,NTU,OCEANA_NAS/SOUCEK,36.82,-76.03,24,18,29,,29,20,'KNTU 041504Z AUTO 30017G25KT 1/2SM SN FZFG VV012 M05/M07 A2960 RMK AO2 P0000 T10501067 $'
20180104,1500,ORF,NORFOLK_INTL_ARPT_(ASOS),36.90,-76.20,24,13,24,,24,23,'KORF 041522Z 32012G24KT 1/2SM R05/2600V4000FT FZFG VV013 M04/M05 A2965 RMK AO2 T10441050'
20180104,1500,FKN,FRANKLIN/J_B_ROSE,36.70,-76.90,24,8,17,,17,20,'KFKN 041535Z AUTO 29010G15KT 2SM -SN BKN014 BKN020 OVC027 M04/M06 A2973 RMK AO2T10431065'
20180104,1500,NGU,NORFOLK_NAS/CHAMBER,36.93,-76.28,25,29,35,38,38,19,'KNGU 041528Z AUTO 31023G30KT 1/4SM HZ VV014 M04/M07 A2967 RMK AO2 PK WND 31033/1515 T10391067 PWINO FZRANO $'
20180104,1500,PHF,NEWPORT_NEWS_(ASOS),37.13,-76.50,24,17,31,35,35,18,'KPHF 041532Z 31017G30KT 3/4SM -SN VV018 M04/M08 A2967 RMK AO2 PK WND 29030/1526P0000 T10441078'
20180104,1500,FAF,FORT_EUSTIS/FELKER,37.13,-76.62,24,20,30,,30,19,'KFAF 041531Z AUTO 31020G26KT 7/8SM -SN VV012 M04/M07 A2965 RMK AO2 VIS 7/8V1 1/2 SNE02UPB02E11SNB11 SLP044 RVRNO $'
20180104,1500,NKT,CHERRY_POINT_MCAS,34.90,-76.88,36,15,25,,25,-9999,'KNKT 041454Z 28013G22KT 10SM UP CLR 02/ A2979 RMK AO2 RAE24UPB19SNB1357E07 SLP083 6//// T0022 51039 PNO $'
