YMD,HHNN,STN,ID,LAT,LON,TMPF,SUSMPH,GUSTMPH,PKWNDMPH,MAXMPH,DWPF,'RAWOB'
20180104,1700,CYSN,ST._CATHARINES_ARPT,43.20,-79.17,16,13,21,,21,7,'CYSN 041700Z 33011G18KT 15SM DRSN BKN026 M09/M14 A2990 RMK SC7 SLP132'
20180104,1700,CYTL,BIG_TROUT_LAKE,53.82,-89.90,-26,7,,,,-33,'CYTL 041700Z AUTO 31006KT 9SM CLR M32/M36 A3045 RMK SLP353'
20180104,1700,CYTR,TRENTON_(CAN-MIL),44.12,-77.53,18,10,,,,12,'CYTR 041700Z 33009KT 15SM FEW078 OVC220 M08/M11 A2981 RMK AC2CS6 SLP099'
20180104,1700,CYTS,TIMMINS_AIRPORT,48.57,-81.38,-18,7,,,,-26,'CYTS 041700Z 31006KT 300V050 15SM IC FEW010 SCT019 M28/M32 A3016 RMK SC1SC2 SLP257'
20180104,1700,CYTZ,TORONTO_IL_ARPT_AUT,43.63,-79.40,12,17,25,,25,0,'CYTZ 041700Z AUTO 32015G22KT 9SM CLR M11/M18 A2992 RMK SLP137'
20180104,1700,CYUL,MONTREAL/DORVAL,45.47,-73.75,16,12,,,,9,'CYUL 041700Z 01010KT 15SM -SN BKN040 OVC057 M09/M13 A2978 RMK SC5SC3 SLP089'
20180104,1700,CYUY,ROUYN_AIRPORT,48.22,-78.83,-11,15,,,,-18,'CYUY 041700Z 34013KT 15SM IC DRSN FEW020 FEW270 M24/M28 A3002 RMK SF1CI1 SF TR SLP203'
20180104,1700,CYVO,VAL_D'OR_AIRPORT,48.05,-77.78,-8,15,21,,21,-13,'CYVO 041700Z 35013G18KT 10SM -SN BKN018 BKN260 M22/M25 A2995 RMK SC6CI1 SLP184'
20180104,1700,CYVV,WIARTON_AIRPORT,44.75,-81.10,3,9,,,,0,'CYVV 041700Z 34008KT 290V020 5/8SM -SN BLSN OVC006 M16/M18 A2999 RMK SN3ST5 SLP174'
20180104,1700,CYWA,PETAWAWA_ARPT,45.95,-77.32,3,12,17,,17,-2,'CYWA 041700Z AUTO 32010G15KT 4SM OVC037 M16/M19 A2991 RMK SLP139'
20180104,1700,CYWK,WABUSH_LAKE_AIRPORT,52.93,-66.87,-13,3,,,,-18,'CYWK 041700Z 35003KT 5SM -SN FEW037 BKN045 BKN055 M25/M28 A3000 RMK SC2SC3SC2 SLP231'
20180104,1700,CYXL,SIOUX_LOOKOUT_ARPT,50.11,-91.90,-22,3,,,,-27,'CYXL 041700Z 33003KT 300V030 15SM FEW019 BKN230 M30/M33 A3040 RMK SC2CI3 SLP359'
20180104,1700,CYXR,EARLTON_AIRPORT,47.70,-79.85,-13,21,,,,-20,'CYXR 041700Z AUTO 32018KT 9SM CLR M25/M29 A3008 RMK ICG PRESFR SLP217'
20180104,1700,CYXU,LONDON_AIRPORT,43.03,-81.15,9,13,20,,20,-2,'CYXU 041700Z 34011G17KT 15SM FEW042 M13/M19 A2994 RMK SC2 SLP159'
20180104,1700,CYXZ,WAWA_AIRPORT,47.97,-84.78,-17,5,,,,-24,'CYXZ 041700Z 02004KT 320V060 15SM FEW026 M27/M31 A3026 RMK SC1 SC TR SLP288'
20180104,1700,CYYB,NORTH_BAY_AIRPORT,46.36,-79.42,-8,15,23,,23,-15,'CYYB 041700Z 01013G20KT 320V030 15SM IC DRSN FEW030 M22/M26 A2992 RMK SC2 SLP172'
20180104,1700,CYYG,CHARLOTTETOWN_ARPT,46.29,-63.13,32,21,30,,30,30,'CYYG 041732Z 09016G25KT 3/4SM R03/6000FT/N -SN DRSN OVC005 M00/M01 A2979 RMK NS8 PRESFR SLP092'
20180104,1700,CYYR,GOOSE_BAY_AIRPORT,53.32,-60.42,9,10,,,,-4,'CYYR 041700Z 25009KT 15SM FEW035 FEW160 BKN250 M13/M20 A3030 RMK CF1AC2CS4 CONTRAILS SLP266'
20180104,1700,CYYU,KAPUSKASING_AIRPORT,49.42,-82.47,-18,9,,,,-24,'CYYU 041715Z 34007KT 6SM IC FEW017 BKN260 M27/M31 A3025 RMK SC1CS6 SLP280'
20180104,1700,CYYY,MONT_JOLI_AIRPORT,48.60,-68.22,14,5,,,,9,'CYYY 041700Z 08004KT 15SM FEW015 OVC030 M10/M13 A2994 RMK SC1SC8 SC TR SLP145'
20180104,1700,CYYZ,TORONTO/PEARSON,43.67,-79.60,12,21,,,,0,'CYYZ 041700Z 36018KT 15SM SCT030 SCT080 M11/M18 A2989 RMK CU3AC1 SLP136'
20180104,1700,CYZE,GORE_BAY_AIRPORT,45.88,-82.57,-9,10,,,,-18,'CYZE 041717Z AUTO 35009KT 9SM FEW018 SCT024 BKN040 M22/M27 A3015 RMK SLP232'
20180104,1700,CYZR,SARNIA_AIRPORT,43.00,-82.31,5,18,30,,30,-2,'CYZR 041700Z AUTO 30016G26KT 9SM CLR M15/M19 A3004 RMK ICG INTMT SLP189'
20180104,1700,CYZV,SEPT-ILES_AIRPORT,50.22,-66.27,14,10,,,,9,'CYZV 041700Z CCA 04009KT 20SM -SN BKN008 OVC020 M10/M13 A3003 RMK SF6SC2 CIG VRB 6-10 SLP178'
20180104,1700,CYZX,GREENWOOD_(CAN-MIL),44.98,-64.92,32,21,,,,32,'CYZX 041727Z 05024G29KT 3/8SM SN OVC004 01/00 A2947 RMK SF8 PRESFR WNDY HILL UNAVBL SLP982'
20180104,1700,CZBF,BATHURST_ARPT(AWRS),47.63,-65.75,21,5,,,,19,'CZBF 041700Z 01004KT 7SM -SG OVC010 M06/M07 A2992 RMK ST8 SLP140'
20180104,1700,CZCR,CHARLO_AUTO,47.98,-66.33,20,5,,,,18,'CZCR 041700Z AUTO 11004KT M07/M08 RMK AO1 SOG 27 8054 SLP142 T10651077'
20180104,1700,CZDB,DEBERT,45.42,-63.47,34,20,28,28,28,32,'CZDB 041700Z AUTO 09017G24KT 01/M00 RMK AO1 5PAST HR PRESFR SOG 03 8102 PK WND 08024/1656 SLP067 P0006 T00121001 50015'
20180104,1700,CZSP,ST_PETERS,46.45,-62.57,31,9,22,25,25,31,'CZSP 041700Z AUTO 11008G19KT M00/M01 RMK AO1 2PAST HR PRESFR SOG 06 6078 PK WND 14022/1637 SLP131 P0001 T10041007 50004'
20180104,1700,CZTB,THUNDER_BAY,48.37,-89.33,-12,9,,,,-23,'CZTB 041700Z AUTO 27008KT M24/M30 RMK AO1 SOG 04 8006 SLP328 T12441304'
20180104,1700,CZUM,CHURCHILL_FALLS,53.56,-64.09,-9,3,,,,-15,'CZUM 041724Z AUTO 03005KT 6SM HZ SCT140 M23/M26 A3008 RMK PRESFR SLP240'
20180104,1700,CXHF,HIGH_FALLS,45.84,-75.65,17,,,,,13,'CXHF 041700Z AUTO M08/M10 RMK AO1 T10831104'
20180104,1700,CYKQ,WASKAGANISH_AIRPORT,51.48,-78.75,-9,5,,,,-15,'CYKQ 041700Z 32004KT 300V010 10SM -SN SCT013 SCT060 M23/M26 A3025 RMK CF3SC1 SLP249'
20180104,1700,CMGB,GRANBY,45.37,-72.77,16,2,,,,9,'CMGB 041730Z AUTO 36002KT M09/M12 RMK AO1 SOG 25 8039 SLP069 T10911119'
20180104,1700,EYW,KEY_WEST_INTL_ARPT_(ASOS),24.55,-81.75,57,15,21,,21,46,'KEYW 041653Z 03013G18KT 10SM FEW026 14/08 A3017 RMK AO2 SLP216 T01390078'
20180104,1700,NQX,KEY_WEST_NAS,24.57,-81.68,57,15,,,,47,'KNQX 041653Z 02013KT 10SM BKN030 BKN045 14/08 A3017 RMK AO2 SLP213 T01390083 $'
20180104,1700,MTH,MARATHON_AIRPORT_(ASOS),24.73,-81.05,56,10,,,,38,'KMTH 041653Z AUTO 35009KT 10SM CLR 13/03 A3017 RMK AO2 SLP215 T01330033'
20180104,1700,MIA,MIAMI_INTL_AIRPORT_(ASOS),25.82,-80.28,56,14,22,,22,33,'KMIA 041653Z 30012G19KT 10SM CLR 13/01 A3015 RMK AO2 SLP209 T01330006'
20180104,1700,OPF,MIAMI/OPA_LOCKA_(ASOS),25.90,-80.28,55,16,21,,21,33,'KOPF 041653Z 34014G18KT 10SM CLR 13/01 A3015 RMK AO2 SLP210 T01280006'
20180104,1700,FLL,FT_LAUDERDALE/HOLLY_(ASOS),26.07,-80.15,52,16,25,,25,32,'KFLL 041653Z 31014G22KT 10SM CLR 11/00 A3013 RMK AO2 SLP203 T01110000'
20180104,1700,HST,HOMESTEAD_AFB,25.48,-80.38,55,17,,,,36,'KHST 041656Z AUTO 31015KT 10SM CLR 13/02 A3014 RMK AO2 SLP210 T01260022'
20180104,1700,TMB,MIAMI/KENDALL-TAMIA_(ASOS),25.65,-80.43,55,18,26,,26,34,'KTMB 041653Z 33016G23KT 10SM CLR 13/01 A3015 RMK AO2 SLP207 T01280011'
20180104,1700,PBI,WEST_PALM_BEACH_(ASOS),26.68,-80.12,50,14,20,,20,22,'KPBI 041653Z 34012KT 10SM CLR 10/M06 A3015 RMK AO2 SLP208 T01001056 $'
20180104,1700,APF,NAPLES_MUNICIPAL,26.15,-81.77,55,13,,,,34,'KAPF 041653Z 33011KT 10SM CLR 13/01 A3017 RMK AO2 SLP213 T01280011 $'
20180104,1700,FXE,FORT_LAUDERDALE_(ASOS),26.20,-80.17,52,12,24,,24,29,'KFXE 041653Z 31010G21KT 10SM CLR 11/M02 A3014 RMK AO2 SLP209 T01111017 $'
20180104,1700,MLB,MELBOURNE_REGIONAL_(ASOS),28.10,-80.65,50,23,28,,28,27,'KMLB 041653Z 28020G24KT 10SM CLR 10/M03 A3012 RMK AO2 SLP197 T01001028'
20180104,1700,GIF,WINTER_HAVEN_(ASOS),28.05,-81.75,48,14,20,,20,27,'KGIF 041653Z AUTO 29012G17KT 10SM CLR 09/M03 A3016 RMK AO2 SLP214 T00891028'
20180104,1700,VRB,VERO_BEACH_MUNI_(ASOS),27.65,-80.42,50,17,25,,25,26,'KVRB 041653Z 27015G22KT 10SM CLR 10/M03 A3013 RMK AO2 SLP202 T01001033'
20180104,1700,TIX,TITUSVILLE,28.52,-80.80,48,17,23,,23,19,'KTIX 041647Z 28015G20KT 7SM SKC 09/M07 A3012'
20180104,1700,MCO,ORLANDO_JETPORT___(ASOS),28.43,-81.32,46,17,25,,25,23,'KMCO 041653Z 29015G22KT 10SM CLR 08/M05 A3015 RMK AO2 SLP208 T00781050'
20180104,1700,ORL,ORLANDO/HERNDON___(ASOS),28.55,-81.33,46,16,25,30,30,20,'KORL 041653Z 28014G22KT 10SM CLR 08/M07 A3014 RMK AO2 PK WND 28026/1601 RAB22E25 SLP213 P0000 T00781067'
20180104,1700,BKV,BROOKSVILLE_(ASOS),28.47,-82.45,48,15,,,,29,'KBKV 041653Z 30013KT 10SM CLR 09/M02 A3018 RMK AO2 SLP219 T00891017'
20180104,1700,OCF,OCALA_MUNI_(AWOS),29.17,-82.22,43,8,,,,16,'KOCF 041651Z 30007KT 10SM CLR 06/M09 A3015 RMK AO2 SLP213 T00611089'
20180104,1700,DAB,DAYTONA_BEACH_RGNL_(ASOS),29.18,-81.05,45,21,29,,29,22,'KDAB 041653Z 27018G25KT 10SM CLR 07/M06 A3011 RMK AO2 SLP194 T00721056'
20180104,1700,SFB,SANFORD/ORLANDO_(ASOS),28.78,-81.23,46,18,,,,18,'KSFB 041653Z 28016KT 10SM CLR 08/M08 A3013 RMK AO2 SLP203 T00781078'
20180104,1700,JAX,JACKSONVILLE_INTL_(ASOS),30.50,-81.70,43,15,,,,21,'KJAX 041656Z 27013KT 10SM CLR 06/M06 A3007 RMK AO2 SLP183 T00611061'
20180104,1700,NIP,JACKSONVILLE_NAS,30.23,-81.68,42,15,24,,24,16,'KNIP 041653Z 27013G21KT 10SM CLR 06/M09 A3009 RMK AO2 SLP184 T00561089 $'
20180104,1700,NRB,MAYPORT_NS,30.40,-81.42,41,15,23,,23,20,'KNRB 041652Z 26013G20KT 10SM CLR 05/M07 A3006 RMK AO2 SLP179 T00501067 $'
20180104,1700,CRG,JACKSONVILLE/CRAIG_(ASOS),30.33,-81.52,42,16,22,,22,15,'KCRG 041653Z 27014G19KT 10SM CLR 06/M09 A3007 RMK AO2 SLP182 T00561094'
20180104,1700,SAV,SAVANNAH_MUNICIPAL_(ASOS),32.13,-81.20,36,12,,,,21,'KSAV 041653Z 27010KT 10SM FEW250 02/M06 A3000 RMK AO2 SLP159 T00221061'
20180104,1700,CHS,CHARLESTOWN_MUNI_(ASOS),32.90,-80.03,33,9,,,,20,'KCHS 041656Z 29008KT 10SM CLR 01/M07 A2994 RMK AO2 SLP138 T00061067 $'
20180104,1700,NBC,BEAUFORT_MCAS,32.48,-80.72,35,14,,,,20,'KNBC 041656Z AUTO 28012KT 10SM CLR 02/M07 A2997 RMK AO2 SLP149 T00171067 $'
20180104,1700,LHW,FT_STEWART/WRIGHT_&,31.88,-81.57,35,10,20,,20,19,'KLHW 041656Z AUTO 28009G17KT 10SM CLR 02/M07 A3000 RMK AO2 SLP163 P0001 T00171074 $'
20180104,1700,FPR,FT_PIERCE/ST_LUCIE_(ASOS),27.50,-80.37,50,15,,,,27,'KFPR 041653Z 28013KT 10SM CLR 10/M03 A3013 RMK AO2 SLP202 T01001028'
20180104,1700,SPG,SAINT_PETERSBURG_(ASOS),27.77,-82.63,52,9,16,,16,36,'KSPG 041653Z 32008G14KT 10SM BKN038 11/02 A3016 RMK AO2 SLP213 T01110022'
20180104,1700,FMY,FORT_MYERS/PAGE_FLD_(ASOS),26.58,-81.87,54,12,,,,33,'KFMY 041653Z 35010KT 10SM CLR 12/01 A3017 RMK AO2 SLP219 T01220006'
20180104,1700,RSW,FT_MYERS/SW_FLORIDA_(ASOS),26.53,-81.75,54,8,,,,34,'KRSW 041653Z 33007KT 300V010 10SM CLR 12/01 A3018 RMK AO2 SLP216 T01220011'
20180104,1700,TPA,TAMPA_INTL_AIRPORT_(ASOS),27.97,-82.53,53,15,24,,24,34,'KTPA 041653Z 29013G21KT 10SM SCT037 12/01 A3018 RMK AO2 SLP219 T01170011'
20180104,1700,SRQ,SARASOTA-BRADENTON_(ASOS),27.40,-82.55,53,10,,,,36,'KSRQ 041653Z 33009KT 10SM SCT042 12/02 A3017 RMK AO2 SLP215 T01170022'
20180104,1700,PIE,SAINT_PETERSBURG_(ASOS),27.92,-82.68,52,17,23,,23,37,'KPIE 041653Z 30015G20KT 10SM BKN036 11/03 A3018 RMK AO2 SLP219 T01110028'
20180104,1700,LAL,LAKELAND_REGIONAL,27.98,-82.02,48,14,,,,28,'KLAL 041650Z 30012KT 10SM SKC 09/M02 A3017'
20180104,1700,BOW,BARTOW_MUNICIPAL__&,27.95,-81.78,46,16,,,,27,'KBOW 041650Z 28014KT 10SM SKC 08/M03 A3016'
20180104,1700,AMG,ALMA/BACON_CO._(ASOS),31.53,-82.50,37,13,,,,12,'KAMG 041653Z AUTO 29011KT 10SM CLR 03/M11 A3007 RMK AO2 SLP182 T00281111'
20180104,1700,BQK,BRUNSWICK/GLYNCO,31.25,-81.47,34,9,,,,27,'KBQK 041735Z AUTO 27008KT 10SM CLR 02/M02 A3006 RMK AO2'
20180104,1700,TLH,TALLAHASSEE_RGNL_(ASOS),30.38,-84.37,40,13,,,,12,'KTLH 041653Z 28011KT 10SM CLR 04/M11 A3017 RMK AO2 SLP216 T00441111'
20180104,1700,GNV,GAINESVILLE_RGNL_(ASOS),29.68,-82.27,41,12,,,,15,'KGNV 041653Z 26010KT 10SM CLR 05/M09 A3014 RMK AO2 SLP209 T00501094'
20180104,1700,ABY,ALBANY_MUNICIPAL,31.53,-84.18,39,10,25,,25,11,'KABY 041653Z 31009G22KT 10SM CLR 04/M12 A3016 RMK AO2 SLP215 T00391117'
20180104,1700,VLD,VALDOSTA_REGIONAL_(ASOS),30.78,-83.28,40,6,,,,16,'KVLD 041653Z VRB05KT 10SM CLR 04/M09 A3012 RMK AO2 SLP210 T00441089'
20180104,1700,MCN,MACON/LEWIS_WILSON_(ASOS),32.70,-83.65,37,14,22,,22,9,'KMCN 041653Z 29012G19KT 10SM CLR 03/M13 A3008 RMK AO2 SLP188 T00281128'
20180104,1700,WRB,WARNER_ROBINS_AFB,32.63,-83.60,37,18,,,,9,'KWRB 041656Z 31016KT 10SM CLR 03/M13 A3007 RMK AO2A SLP188 T00301129'
20180104,1700,AGS,AUGUSTA/BUSH_FIELD_(ASOS),33.37,-81.97,38,16,,,,10,'KAGS 041653Z 29014KT 10SM CLR 03/M12 A2998 RMK AO2 SLP153 T00331122'
20180104,1700,ATL,ATLANTA_INTL_ARPT_(ASOS),33.65,-84.42,31,17,29,31,31,8,'KATL 041652Z 32015G25KT 10SM FEW250 M01/M13 A3006 RMK AO2 PK WND 32027/1632 SLP191 T10061133'
20180104,1700,FTY,ATLANTA/FULTON_CO._(ASOS),33.78,-84.52,30,20,24,,24,8,'KFTY 041653Z 30017G21KT 10SM CLR M01/M13 A3009 RMK AO2 SLP195 T10111133'
20180104,1700,PDK,ATLANTA/DEKALB_(ASOS),33.88,-84.30,29,16,25,31,31,7,'KPDK 041653Z 32014G22KT 10SM CLR M02/M14 A3006 RMK AO2 PK WND 32027/1629 SLP199 T10171139'
20180104,1700,VPS,EGLIN_AFB/VALPARAIS,30.48,-86.53,40,13,,,,9,'KVPS 041655Z 35011KT 10SM FEW025 04/M13 A3023 RMK AO2A FU FEW025 SLP244 T00431126 $'
20180104,1700,CEW,CRESTVIEW/BOB_SIKES_(ASOS),30.78,-86.52,39,8,17,,17,10,'KCEW 041653Z AUTO 36007G15KT 10SM CLR 04/M12 A3026 RMK AO2 SLP248 T00391122'
20180104,1700,PNS,PENSACOLA_REGIONAL(ASOS),30.47,-87.18,41,17,,,,12,'KPNS 041653Z 32015KT 10SM CLR 05/M11 A3026 RMK AO2 SLP250 T00501111'
20180104,1700,NPA,PENSACOLA_NAS,30.35,-87.32,41,10,,,,13,'KNPA 041656Z 35009KT 10SM FEW250 05/M11 A3026 RMK AO2 SLP248 T00501106 $'
20180104,1700,MOB,MOBILE/BATES_FIELD_(ASOS),30.68,-88.25,39,12,,,,13,'KMOB 041656Z 33010KT 10SM FEW060 FEW250 04/M11 A3029 RMK AO2 SLP258 T00391106'
20180104,1700,BFM,MOBILE_DOWNTOWN_(ASOS),30.63,-88.07,41,16,,,,13,'KBFM 041653Z 34014KT 10SM CLR 05/M11 A3031 RMK AO2 SLP262 T00501106'
20180104,1700,ECP,PANAMA_CITY,30.36,-85.80,42,14,,,,14,'KECP 041653Z 31012KT 10SM CLR 06/M10 A3021 RMK AO2 SLP244 T00561100'
20180104,1700,LSF,FORT_BENNING,32.33,-85.00,37,12,21,,21,9,'KLSF 041656Z AUTO 29010G18KT 10SM CLR 03/M13 A3014 RMK AO2 SLP214 T00261129'
20180104,1700,CSG,COLUMBUS_METRO_ARPT_(ASOS),32.52,-84.93,36,14,,,,7,'KCSG 041651Z 33012KT 10SM CLR 02/M14 A3014 RMK AO2 SLP208 T00221139'
20180104,1700,MGM,MONTGOMERY/DANNELLY_(ASOS),32.30,-86.40,35,12,,,,9,'KMGM 041653Z 31010KT 10SM CLR 02/M13 A3023 RMK AO2 SLP240 T00171128'
20180104,1700,MXF,MAXWELL_AFB/MONTGOM,32.38,-86.37,36,7,,,,12,'KMXF 041656Z AUTO 28006KT 10SM CLR 02/M11 A3021 RMK AO2 SLP234 T00221113 $'
20180104,1700,DHN,DOTHAN_MUNICIPAL,31.32,-85.45,37,14,,,,10,'KDHN 041653Z 32012KT 10SM CLR 03/M12 A3021 RMK AO2 SLPNO T00281122 $'
20180104,1700,OZR,CAIRNS_AAF/OZARK,31.28,-85.72,37,10,,,,9,'KOZR 041723Z AUTO 27011G16KT 10SM CLR 04/M13 A3018 RMK AO2 SLP225'
20180104,1700,MGE,DOBBINS_AFB/MARIETT,33.92,-84.52,29,24,,,,7,'KMGE 041656Z 29021KT 10SM CLR M02/M14 A3006 RMK AO2A SLP192 T10161141 $'
20180104,1700,BHM,BIRMINGHAM_MUNI_(ASOS),33.57,-86.75,30,16,21,,21,7,'KBHM 041653Z 32014G18KT 10SM CLR M01/M14 A3025 RMK AO2 SLP247 T10111139'
20180104,1700,AUO,AUBURN-OPELIKA_APT,32.62,-85.43,33,14,20,,20,9,'KAUO 041656Z AUTO 32012G17KT 10SM CLR 01/M13 A3014 RMK AO2 SLP232 T00061128 FZRANO'
20180104,1700,GAD,GADSEN_MUNI_(AWOS),33.97,-86.08,28,14,22,,22,9,'KGAD 041656Z AUTO 34012G19KT 10SM CLR M02/M13 A3022 RMK AO2 SLP244 T10221128 FZRANO'
20180104,1700,TCL,TUSCALOOSA_MUNI_(ASOS),33.22,-87.62,32,13,21,,21,9,'KTCL 041653Z 33011G18KT 10SM CLR 00/M13 A3030 RMK AO2 SLP260 T00001128'
20180104,1700,ANB,ANNISTON/CALHOUN_CO_(ASOS),33.58,-85.85,30,7,20,,20,8,'KANB 041653Z AUTO VRB06G17KT 10SM CLR M01/M13 A3020 RMK AO2 SLP240 T10111133'
20180104,1700,MSY,NEW_ORLEANS/MOISANT_(ASOS),29.98,-90.25,40,6,,,,18,'KMSY 041653Z 34005KT 10SM FEW250 04/M08 A3036 RMK AO2 SLP284 T00441078'
20180104,1700,ARA,NEW_IBERIA/ACADIANA_(ASOS),30.03,-91.88,42,6,,,,18,'KARA 041653Z 04005KT 10SM CLR 06/M08 A3039 RMK AO2 SLP290 T00561078'
20180104,1700,NEW,NEW_ORLEANS/LAKEFRO_(ASOS),30.05,-90.03,39,7,,,,18,'KNEW 041653Z 34006KT 10SM CLR 04/M08 A3037 RMK AO2 SLP276 T00391078'
20180104,1700,NBG,NEW_ORLEANS_NAS,29.83,-90.03,41,6,,,,19,'KNBG 041655Z VRB05KT 10SM CLR 05/M07 A3036 RMK AO2 SLP278 T00501072 PNO $'
20180104,1700,BTR,BATON_ROUGE/RYAN_(ASOS),30.53,-91.15,41,5,,,,15,'KBTR 041653Z VRB04KT 10SM CLR 05/M09 A3038 RMK AO2 SLP287 T00501094'
20180104,1700,PTN,PATTERSON_MEMORIAL,29.72,-91.33,41,7,,,,18,'KPTN 041656Z AUTO 06006KT 10SM CLR 05/M08 A3038 RMK AO2 SLP289 T00501078'
20180104,1700,MEI,MERIDIAN/KEY_FIELD_(ASOS),32.33,-88.75,37,10,,,,11,'KMEI 041658Z 34009KT 10SM CLR 03/M12 A3031 RMK AO2 SLP266 T00281117'
20180104,1700,NMM,MERIDIAN_NAS/MCCAIN,32.55,-88.57,35,10,17,,17,11,'KNMM 041656Z 35009G15KT 10SM SCT250 02/M12 A3032 RMK AO2 SLP281 T00171117 $'
20180104,1700,PIB,PINE_BELT_RGNL_AWOS,31.47,-89.33,37,8,,,,15,'KPIB 041656Z AUTO 34007KT 10SM CLR 03/M09 A3033 RMK AO2 SLP275 T00281094'
20180104,1700,JAN,JACKSON/THOMPSON_(ASOS),32.32,-90.08,35,9,,,,14,'KJAN 041654Z 33008KT 10SM CLR 02/M10 A3033 RMK AO2 SLP275 T00171100'
20180104,1700,GLH,GREENVILLE_MUNI,33.48,-90.98,32,13,,,,11,'KGLH 041653Z 35011KT 10SM CLR 00/M12 A3040 RMK AO2 SLP306 T00001117'
20180104,1700,MCB,MCCOMB/LEWIS_FIELD,31.18,-90.47,39,3,,,,15,'KMCB 041653Z AUTO VRB03KT 10SM CLR 04/M09 A3034 RMK AO2 SLP276 T00391094'
20180104,1700,GWO,GREENWOOD/LEFLORE_(ASOS),33.50,-90.08,31,9,,,,11,'KGWO 041653Z AUTO 36008KT 10SM CLR M01/M12 A3038 RMK AO2 SLP290 T10061117'
20180104,1700,POE,FORT_POLK_(ARMY),31.05,-93.20,40,7,,,,16,'KPOE 041658Z AUTO 10006KT 8SM CLR 04/M09 A3037 RMK AO2 SLP289 T00421087'
20180104,1700,LCH,LAKE_CHARLES_MUNI_(ASOS),30.12,-93.22,41,7,,,,21,'KLCH 041653Z 08006KT 10SM CLR 05/M06 A3039 RMK AO2 SLP299 T00501061'
20180104,1700,LFT,LAFAYETTE_REGIONAL_(ASOS),30.20,-91.98,42,6,,,,18,'KLFT 041653Z VRB05KT 10SM CLR 06/M08 A3039 RMK AO2 SLP290 T00561078 $'
20180104,1700,MLU,MONROE_REGIONAL_(ASOS),32.52,-92.03,36,5,,,,15,'KMLU 041653Z VRB04KT 10SM CLR 02/M09 A3042 RMK AO2 SLP302 T00221094'
20180104,1700,ESF,ALEXANDRIA/ESLER_(ASOS),31.40,-92.30,38,0,,,,16,'KESF 041653Z AUTO 00000KT 10SM CLR 03/M09 A3039 RMK AO2 SLP292 T00331089'
20180104,1700,ILM,WILMINGTON/NEW_HAN_(ASOS),34.27,-77.90,33,16,,,,14,'KILM 041653Z 30014KT 10SM CLR 01/M10 A2983 RMK AO2 SLP100 T00061100'
20180104,1700,POB,POPE_AFB,35.17,-79.02,32,13,24,,24,10,'KPOB 041656Z AUTO 32011G21KT 10SM SCT050 00/M12 A2983 RMK AO2 SLP107 T10021122 $'
20180104,1700,MQI,MANTEO/DARE_CO_RGNL,35.92,-75.70,27,16,33,,33,23,'KMQI 041645Z AUTO 31014G29KT OVC013 M03/M05 A2967 RMK AO2 T10281051 PWINO'
20180104,1700,RDU,RALEIGH-DURHAM_(ASOS),35.87,-78.78,29,21,29,33,33,6,'KRDU 041651Z 30018G25KT 280V340 10SM FEW055 M02/M14 A2982 RMK AO2 PK WND 35029/1608 SLP102 T10171144'
20180104,1700,GSB,SEYMOUR-JOHNSON_AFB,35.33,-77.97,32,15,21,,21,10,'KGSB 041729Z AUTO 31012G21KT 10SM CLR 00/M13 A2978 RMK AO2 WSHFT 20 SLPNO $'
20180104,1700,ISO,KINSTON/STALLINGS,35.33,-77.61,32,12,22,,22,12,'KISO 041656Z 29010G19KT 10SM SCT047 00/M11 A2979 RMK AO2'
20180104,1700,RWI,ROCKY_MOUNT-WILSON_(ASOS),35.85,-77.90,30,17,24,,24,11,'KRWI 041653Z AUTO 31015G21KT 10SM CLR M01/M12 A2979 RMK AO2 SLP088 T10111117'
20180104,1700,OAJ,JACKSONVILLE_(AWOS),34.83,-77.62,35,10,16,,16,18,'KOAJ 041656Z AUTO 29009G14KT 10SM CLR 02/M08 A2980 RMK AO2 SLP096 T00171078 FZRANO'
20180104,1700,NTU,OCEANA_NAS/SOUCEK,36.82,-76.03,23,20,28,,28,19,'KNTU 041712Z AUTO 30016G24KT 1SM -SN FEW012 BKN017 OVC024 M04/M07 A2962 RMK AO2P0000 T10441072 $'
20180104,1700,ORF,NORFOLK_INTL_ARPT_(ASOS),36.90,-76.20,24,13,28,,28,24,'KORF 041731Z 30012G22KT 250V330 1 3/4SM R05/3000VP6000FT BR FEW019 BKN027 OVC034 M04/M06 A2967 RMK AO2 T10441056'
20180104,1700,FKN,FRANKLIN/J_B_ROSE,36.70,-76.90,27,14,23,,23,18,'KFKN 041735Z AUTO 31016G21KT 10SM SCT028 BKN035 OVC049 M02/M08 A2972 RMK AO2 T10201085'
20180104,1700,NGU,NORFOLK_NAS/CHAMBER,36.93,-76.28,25,29,41,40,41,19,'KNGU 041730Z AUTO 30028G35KT 1/2SM HZ FEW020 BKN025 OVC038 M04/M07 A2968 RMK AO2 PK WND 29035/1729 T10391072 PWINO FZRANO $'
20180104,1700,PHF,NEWPORT_NEWS_(ASOS),37.13,-76.50,24,23,33,37,37,18,'KPHF 041721Z 31017G28KT 1 1/4SM -SN FEW022 BKN035 OVC047 M04/M08 A2967 RMK AO2 PK WND 30032/1706 P0000 T10441083'
20180104,1700,FAF,FORT_EUSTIS/FELKER,37.13,-76.62,24,23,37,,37,18,'KFAF 041726Z AUTO 31021G28KT 1 1/2SM +UP OVC015 M04/M08 A2965 RMK AO2 SNE17UPB17 SLP044 $'
